186	0.287		0.396		0.317		
187	0.287		0.395		0.318		
188	0.287		0.394		0.319		
189	0.288		0.394		0.318		
190	0.289		0.394		0.317		
191	0.288		0.395		0.317		
192	0.288		0.395		0.317		
193	0.288		0.395		0.317		
194	0.288		0.394		0.318		
195	0.288		0.394		0.318		
196	0.288		0.394		0.318		
197	0.288		0.393		0.319		
198	0.289		0.393		0.318		
199	0.289		0.392		0.319		
200	0.288		0.393		0.319		
201	0.288		0.393		0.319		
202	0.288		0.393		0.319		
203	0.287		0.394		0.319		
204	0.288		0.394		0.318		
205	0.289		0.394		0.317		
206	0.288		0.395		0.317		
207	0.288		0.395		0.317		
208	0.289		0.395		0.316		
209	0.289		0.395		0.316		
210	0.29		0.395		0.315		
211	0.29		0.394		0.316		
212	0.289		0.395		0.316		
213	0.29		0.395		0.315		
214	0.289		0.396		0.315		
215	0.289		0.396		0.315		
216	0.289		0.395		0.316		
217	0.288		0.396		0.316		
218	0.287		0.397		0.316		
219	0.287		0.396		0.317		
220	0.286		0.397		0.317		
221	0.286		0.397		0.317		
222	0.286		0.397		0.317		
223	0.285		0.398		0.317		
224	0.286		0.398		0.316		
225	0.286		0.398		0.316		
226	0.285		0.399		0.316		
227	0.286		0.399		0.315		
228	0.287		0.399		0.314		
229	0.288		0.399		0.313		
230	0.288		0.399		0.313		
231	0.288		0.398		0.314		
232	0.288		0.398		0.314		
233	0.288		0.398		0.314		
234	0.288		0.397		0.315		
235	0.287		0.398		0.315		
236	0.286		0.399		0.315		
237	0.285		0.4		0.315		
238	0.286		0.4		0.314		
239	0.285		0.401		0.314		
240	0.284		0.402		0.314		
241	0.284		0.401		0.315		
242	0.285		0.401		0.314		
243	0.285		0.401		0.314		
244	0.285		0.4		0.315		
245	0.284		0.401		0.315		
246	0.285		0.401		0.314		
247	0.285		0.401		0.314		
248	0.284		0.402		0.314		
249	0.284		0.402		0.314		
250	0.283		0.403		0.314		
251	0.283		0.403		0.314		
252	0.282		0.404		0.314		
253	0.283		0.404		0.313		
254	0.283		0.404		0.313		
255	0.282		0.405		0.313		
256	0.282		0.405		0.313		
257	0.282		0.405		0.313		
258	0.282		0.405		0.313		
259	0.281		0.406		0.313		
260	0.28		0.407		0.313		
261	0.28		0.407		0.313		
262	0.279		0.408		0.313		
263	0.279		0.407		0.314		
264	0.278		0.408		0.314		
265	0.278		0.408		0.314		
266	0.279		0.408		0.313		
267	0.279		0.408		0.313		
268	0.279		0.407		0.314		
269	0.279		0.406		0.315		
270	0.28		0.406		0.314		
271	0.28		0.406		0.314		
272	0.28		0.406		0.314		
273	0.279		0.407		0.314		
274	0.278		0.408		0.314		
275	0.278		0.408		0.314		
276	0.277		0.409		0.314		
277	0.277		0.408		0.315		
278	0.278		0.408		0.314		
279	0.278		0.408		0.314		
280	0.278		0.408		0.314		
281	0.278		0.408		0.314		
282	0.277		0.409		0.314		
283	0.277		0.409		0.314		
284	0.276		0.41		0.314		
285	0.276		0.41		0.314		
286	0.276		0.41		0.314		
287	0.276		0.409		0.315		
288	0.276		0.408		0.316		
289	0.276		0.408		0.316		
290	0.277		0.408		0.315		
291	0.277		0.408		0.315		
292	0.277		0.408		0.315		
293	0.277		0.408		0.315		
294	0.277		0.407		0.316		
295	0.278		0.407		0.315		
296	0.278		0.407		0.315		
297	0.277		0.408		0.315		
298	0.276		0.409		0.315		
299	0.277		0.409		0.314		
300	0.277		0.409		0.314		
301	0.277		0.409		0.314		
302	0.278		0.409		0.313		
303	0.278		0.409		0.313		
304	0.279		0.409		0.312		
305	0.279		0.409		0.312		
306	0.278		0.41		0.312		
307	0.278		0.41		0.312		
308	0.279		0.41		0.311		
309	0.28		0.41		0.31		
310	0.28		0.41		0.31		
311	0.28		0.41		0.31		
312	0.279		0.411		0.31		
313	0.278		0.412		0.31		
314	0.279		0.412		0.309		
315	0.278		0.413		0.309		
316	0.278		0.412		0.31		
317	0.277		0.413		0.31		
318	0.277		0.413		0.31		
319	0.277		0.413		0.31		
320	0.277		0.413		0.31		
321	0.277		0.413		0.31		
322	0.276		0.414		0.31		
323	0.276		0.414		0.31		
324	0.276		0.414		0.31		
325	0.276		0.413		0.311		
326	0.276		0.413		0.311		
327	0.276		0.413		0.311		
328	0.277		0.413		0.31		
329	0.277		0.413		0.31		
330	0.278		0.413		0.309		
331	0.277		0.414		0.309		
332	0.278		0.414		0.308		
333	0.278		0.414		0.308		
334	0.278		0.414		0.308		
335	0.278		0.414		0.308		
336	0.278		0.413		0.309		
337	0.278		0.413		0.309		
338	0.278		0.413		0.309		
339	0.278		0.413		0.309		
340	0.278		0.413		0.309		
341	0.277		0.414		0.309		
342	0.277		0.414		0.309		
343	0.276		0.415		0.309		
344	0.275		0.416		0.309		
345	0.275		0.415		0.31		
346	0.275		0.414		0.311		
347	0.276		0.414		0.31		
348	0.275		0.415		0.31		
349	0.275		0.415		0.31		
350	0.275		0.415		0.31		
351	0.275		0.415		0.31		
352	0.275		0.414		0.311		
353	0.275		0.414		0.311		
354	0.276		0.414		0.31		
355	0.276		0.414		0.31		
356	0.276		0.414		0.31		
357	0.276		0.414		0.31		
358	0.276		0.414		0.31		
359	0.275		0.415		0.31		
360	0.275		0.415		0.31		
361	0.275		0.414		0.311		
362	0.275		0.413		0.312		
363	0.275		0.412		0.313		
364	0.275		0.411		0.314		
365	0.274		0.412		0.314		
366	0.275		0.412		0.313		
367	0.275		0.412		0.313		
368	0.274		0.413		0.313		
369	0.273		0.414		0.313		
370	0.274		0.414		0.312		
371	0.274		0.413		0.313		
372	0.274		0.413		0.313		
373	0.274		0.413		0.313		
374	0.274		0.413		0.313		
375	0.274		0.413		0.313		
376	0.274		0.413		0.313		
377	0.275		0.413		0.312		
378	0.276		0.413		0.311		
379	0.277		0.413		0.31		
380	0.277		0.412		0.311		
381	0.276		0.413		0.311		
382	0.276		0.412		0.312		
383	0.276		0.412		0.312		
384	0.277		0.412		0.311		
385	0.278		0.412		0.31		
386	0.278		0.412		0.31		
387	0.279		0.412		0.309		
388	0.279		0.412		0.309		
389	0.279		0.411		0.31		
390	0.279		0.411		0.31		
391	0.279		0.411		0.31		
392	0.279		0.41		0.311		
393	0.279		0.41		0.311		
394	0.278		0.411		0.311		
395	0.278		0.411		0.311		
396	0.278		0.411		0.311		
397	0.278		0.411		0.311		
398	0.278		0.41		0.312		
399	0.277		0.411		0.312		
400	0.276		0.412		0.312		
401	0.276		0.411		0.313		
402	0.275		0.412		0.313		
403	0.275		0.411		0.314		
404	0.275		0.41		0.315		
405	0.274		0.411		0.315		
406	0.273		0.412		0.315		
407	0.272		0.413		0.315		
408	0.272		0.413		0.315		
409	0.272		0.413		0.315		
410	0.272		0.412		0.316		
411	0.272		0.411		0.317		
412	0.273		0.411		0.316		
413	0.273		0.411		0.316		
414	0.273		0.411		0.316		
415	0.273		0.411		0.316		
416	0.272		0.412		0.316		
417	0.272		0.412		0.316		
418	0.273		0.412		0.315		
419	0.273		0.411		0.316		
420	0.273		0.41		0.317		
421	0.274		0.41		0.316		
422	0.273		0.411		0.316		
423	0.273		0.411		0.316		
424	0.273		0.411		0.316		
425	0.274		0.411		0.315		
426	0.274		0.411		0.315		
427	0.274		0.411		0.315		
428	0.274		0.41		0.316		
429	0.274		0.41		0.316		
430	0.274		0.41		0.316		
431	0.273		0.411		0.316		
432	0.272		0.412		0.316		
433	0.271		0.413		0.316		
434	0.27		0.414		0.316		
435	0.269		0.415		0.316		
436	0.269		0.415		0.316		
437	0.269		0.414		0.317		
438	0.268		0.415		0.317		
439	0.268		0.414		0.318		
440	0.268		0.414		0.318		
441	0.268		0.413		0.319		
442	0.268		0.413		0.319		
443	0.268		0.412		0.32		
444	0.268		0.412		0.32		
445	0.268		0.412		0.32		
446	0.268		0.411		0.321		
447	0.268		0.411		0.321		
448	0.268		0.411		0.321		
449	0.267		0.412		0.321		
450	0.267		0.412		0.321		
451	0.267		0.412		0.321		
452	0.268		0.412		0.32		
453	0.269		0.412		0.319		
454	0.269		0.412		0.319		
455	0.269		0.412		0.319		
456	0.269		0.411		0.32		
457	0.269		0.411		0.32		
458	0.269		0.411		0.32		
459	0.269		0.41		0.321		
460	0.269		0.41		0.321		
461	0.269		0.41		0.321		
462	0.269		0.409		0.322		
463	0.268		0.41		0.322		
464	0.269		0.41		0.321		
465	0.268		0.411		0.321		
466	0.268		0.41		0.322		
467	0.268		0.41		0.322		
468	0.267		0.411		0.322		
469	0.268		0.411		0.321		
470	0.267		0.412		0.321		
471	0.268		0.412		0.32		
472	0.267		0.413		0.32		
473	0.267		0.413		0.32		
474	0.267		0.413		0.32		
475	0.267		0.413		0.32		
476	0.268		0.413		0.319		
477	0.267		0.414		0.319		
478	0.267		0.414		0.319		
479	0.267		0.414		0.319		
480	0.268		0.414		0.318		
481	0.267		0.415		0.318		
482	0.268		0.415		0.317		
483	0.268		0.414		0.318		
484	0.269		0.414		0.317		
485	0.269		0.414		0.317		
486	0.268		0.415		0.317		
487	0.268		0.415		0.317		
488	0.268		0.415		0.317		
489	0.268		0.415		0.317		
490	0.268		0.415		0.317		
491	0.267		0.416		0.317		
492	0.267		0.416		0.317		
493	0.268		0.416		0.316		
494	0.268		0.416		0.316		
495	0.268		0.415		0.317		
496	0.267		0.416		0.317		
497	0.267		0.416		0.317		
498	0.266		0.417		0.317		
499	0.266		0.417		0.317		
500	0.266		0.417		0.317		
501	0.266		0.416		0.318		
502	0.265		0.417		0.318		
503	0.265		0.417		0.318		
504	0.264		0.418		0.318		
505	0.264		0.417		0.319		
506	0.265		0.417		0.318		
507	0.265		0.416		0.319		
508	0.264		0.417		0.319		
509	0.264		0.417		0.319		
510	0.264		0.417		0.319		
511	0.263		0.418		0.319		
512	0.263		0.418		0.319		
513	0.264		0.418		0.318		
514	0.265		0.418		0.317		
515	0.265		0.418		0.317		
516	0.266		0.418		0.316		
517	0.267		0.418		0.315		
518	0.267		0.417		0.316		
519	0.267		0.416		0.317		
520	0.266		0.417		0.317		
521	0.267		0.417		0.316		
522	0.267		0.416		0.317		
523	0.266		0.417		0.317		
524	0.266		0.417		0.317		
525	0.267		0.417		0.316		
526	0.266		0.418		0.316		
527	0.266		0.418		0.316		
528	0.266		0.418		0.316		
529	0.267		0.418		0.315		
530	0.266		0.419		0.315		
531	0.266		0.419		0.315		
532	0.267		0.419		0.314		
533	0.267		0.418		0.315		
534	0.266		0.419		0.315		
535	0.266		0.419		0.315		
536	0.266		0.418		0.316		
537	0.266		0.418		0.316		
538	0.265		0.419		0.316		
539	0.264		0.42		0.316		
540	0.265		0.42		0.315		
541	0.265		0.419		0.316		
542	0.265		0.419		0.316		
543	0.265		0.419		0.316		
544	0.266		0.419		0.315		
545	0.266		0.418		0.316		
546	0.266		0.418		0.316		
547	0.266		0.417		0.317		
548	0.267		0.417		0.316		
549	0.266		0.418		0.316		
550	0.265		0.419		0.316		
551	0.265		0.419		0.316		
552	0.265		0.419		0.316		
553	0.265		0.418		0.317		
554	0.265		0.417		0.318		
555	0.264		0.418		0.318		
556	0.265		0.418		0.317		
557	0.266		0.418		0.316		
558	0.265		0.419		0.316		
559	0.265		0.419		0.316		
560	0.265		0.418		0.317		
561	0.265		0.418		0.317		
562	0.265		0.418		0.317		
563	0.264		0.419		0.317		
564	0.264		0.419		0.317		
565	0.265		0.419		0.316		
566	0.265		0.418		0.317		
567	0.265		0.417		0.318		
568	0.265		0.416		0.319		
569	0.264		0.417		0.319		
570	0.263		0.418		0.319		
571	0.264		0.418		0.318		
572	0.264		0.418		0.318		
573	0.264		0.418		0.318		
574	0.264		0.418		0.318		
575	0.265		0.418		0.317		
576	0.265		0.417		0.318		
577	0.265		0.416		0.319		
578	0.265		0.416		0.319		
579	0.265		0.416		0.319		
580	0.265		0.415		0.32		
581	0.264		0.416		0.32		
582	0.264		0.416		0.32		
583	0.263		0.417		0.32		
584	0.263		0.416		0.321		
585	0.263		0.416		0.321		
586	0.263		0.416		0.321		
587	0.264		0.416		0.32		
588	0.265		0.416		0.319		
589	0.264		0.417		0.319		
590	0.264		0.416		0.32		
591	0.264		0.416		0.32		
592	0.264		0.416		0.32		
593	0.264		0.415		0.321		
594	0.264		0.415		0.321		
595	0.264		0.414		0.322		
596	0.264		0.413		0.323		
597	0.264		0.413		0.323		
598	0.264		0.413		0.323		
599	0.264		0.413		0.323		
600	0.263		0.414		0.323		
601	0.263		0.413		0.324		
602	0.262		0.414		0.324		
603	0.262		0.414		0.324		
604	0.263		0.414		0.323		
605	0.263		0.414		0.323		
606	0.263		0.413		0.324		
607	0.263		0.413		0.324		
608	0.263		0.412		0.325		
609	0.263		0.412		0.325		
610	0.263		0.411		0.326		
611	0.263		0.411		0.326		
612	0.262		0.412		0.326		
613	0.263		0.412		0.325		
614	0.263		0.411		0.326		
615	0.263		0.41		0.327		
616	0.263		0.41		0.327		
617	0.262		0.411		0.327		
618	0.262		0.411		0.327		
619	0.262		0.411		0.327		
620	0.262		0.411		0.327		
621	0.262		0.41		0.328		
622	0.262		0.409		0.329		
623	0.262		0.409		0.329		
624	0.261		0.41		0.329		
625	0.26		0.411		0.329		
626	0.259		0.412		0.329		
627	0.26		0.412		0.328		
628	0.259		0.413		0.328		
629	0.259		0.413		0.328		
630	0.259		0.413		0.328		
631	0.259		0.412		0.329		
632	0.259		0.412		0.329		
633	0.259		0.412		0.329		
634	0.258		0.413		0.329		
635	0.258		0.412		0.33		
636	0.258		0.412		0.33		
637	0.258		0.411		0.331		
638	0.258		0.41		0.332		
639	0.258		0.41		0.332		
640	0.257		0.411		0.332		
641	0.258		0.411		0.331		
642	0.257		0.412		0.331		
643	0.256		0.413		0.331		
644	0.257		0.413		0.33		
645	0.257		0.413		0.33		
646	0.257		0.412		0.331		
647	0.257		0.411		0.332		
648	0.257		0.41		0.333		
649	0.257		0.41		0.333		
650	0.257		0.41		0.333		
651	0.257		0.41		0.333		
652	0.257		0.409		0.334		
653	0.257		0.409		0.334		
654	0.256		0.41		0.334		
655	0.256		0.409		0.335		
656	0.256		0.409		0.335		
657	0.256		0.408		0.336		
658	0.257		0.408		0.335		
659	0.257		0.408		0.335		
660	0.257		0.407		0.336		
661	0.256		0.408		0.336		
662	0.256		0.408		0.336		
663	0.256		0.407		0.337		
664	0.257		0.407		0.336		
665	0.257		0.406		0.337		
666	0.257		0.406		0.337		
667	0.257		0.406		0.337		
668	0.256		0.407		0.337		
669	0.255		0.408		0.337		
670	0.255		0.408		0.337		
671	0.254		0.409		0.337		
672	0.255		0.409		0.336		
673	0.255		0.408		0.337		
674	0.255		0.407		0.338		
675	0.255		0.407		0.338		
676	0.255		0.406		0.339		
677	0.255		0.406		0.339		
678	0.256		0.406		0.338		
679	0.255		0.407		0.338		
680	0.254		0.408		0.338		
681	0.254		0.407		0.339		
682	0.254		0.406		0.34		
683	0.254		0.406		0.34		
684	0.255		0.406		0.339		
685	0.255		0.405		0.34		
686	0.256		0.405		0.339		
687	0.255		0.406		0.339		
688	0.254		0.407		0.339		
689	0.254		0.407		0.339		
690	0.253		0.408		0.339		
691	0.253		0.407		0.34		
692	0.253		0.406		0.341		
693	0.252		0.407		0.341		
694	0.253		0.407		0.34		
695	0.254		0.407		0.339		
696	0.255		0.407		0.338		
697	0.255		0.407		0.338		
698	0.255		0.407		0.338		
699	0.255		0.407		0.338		
700	0.255		0.407		0.338		
701	0.255		0.407		0.338		
702	0.255		0.407		0.338		
703	0.255		0.406		0.339		
704	0.255		0.406		0.339		
705	0.255		0.405		0.34		
706	0.255		0.405		0.34		
707	0.255		0.404		0.341		
708	0.255		0.404		0.341		
709	0.255		0.403		0.342		
710	0.255		0.402		0.343		
711	0.255		0.401		0.344		
712	0.255		0.4		0.345		
713	0.256		0.4		0.344		
714	0.256		0.4		0.344		
715	0.255		0.401		0.344		
716	0.254		0.402		0.344		
717	0.254		0.402		0.344		
718	0.254		0.401		0.345		
719	0.255		0.401		0.344		
720	0.255		0.401		0.344		
721	0.256		0.401		0.343		
722	0.256		0.401		0.343		
723	0.257		0.401		0.342		
724	0.257		0.4		0.343		
725	0.257		0.399		0.344		
726	0.256		0.4		0.344		
727	0.256		0.399		0.345		
728	0.256		0.398		0.346		
729	0.256		0.397		0.347		
730	0.257		0.397		0.346		
731	0.257		0.396		0.347		
732	0.257		0.396		0.347		
733	0.257		0.396		0.347		
734	0.257		0.396		0.347		
735	0.258		0.396		0.346		
736	0.258		0.396		0.346		
737	0.258		0.396		0.346		
738	0.259		0.396		0.345		
739	0.26		0.396		0.344		
740	0.26		0.396		0.344		
741	0.26		0.395		0.345		
742	0.26		0.395		0.345		
743	0.26		0.395		0.345		
744	0.26		0.394		0.346		
745	0.26		0.393		0.347		
746	0.261		0.393		0.346		
747	0.261		0.392		0.347		
748	0.26		0.393		0.347		
749	0.26		0.392		0.348		
750	0.259		0.393		0.348		
751	0.26		0.393		0.347		
752	0.26		0.393		0.347		
753	0.26		0.393		0.347		
754	0.26		0.393		0.347		
755	0.26		0.393		0.347		
756	0.26		0.392		0.348		
757	0.26		0.391		0.349		
758	0.26		0.39		0.35		
759	0.26		0.389		0.351		
760	0.26		0.389		0.351		
761	0.26		0.388		0.352		
762	0.26		0.388		0.352		
763	0.259		0.389		0.352		
764	0.258		0.39		0.352		
765	0.258		0.39		0.352		
766	0.259		0.39		0.351		
767	0.259		0.389		0.352		
768	0.26		0.389		0.351		
769	0.26		0.389		0.351		
770	0.261		0.389		0.35		
771	0.26		0.39		0.35		
772	0.26		0.39		0.35		
773	0.26		0.39		0.35		
774	0.26		0.389		0.351		
775	0.261		0.389		0.35		
776	0.262		0.389		0.349		
777	0.262		0.388		0.35		
778	0.262		0.387		0.351		
779	0.263		0.387		0.35		
780	0.263		0.387		0.35		
781	0.263		0.386		0.351		
782	0.263		0.385		0.352		
783	0.263		0.385		0.352		
784	0.262		0.386		0.352		
785	0.262		0.385		0.353		
786	0.262		0.384		0.354		
787	0.263		0.384		0.353		
788	0.264		0.384		0.352		
789	0.265		0.384		0.351		
790	0.265		0.383		0.352		
791	0.266		0.383		0.351		
792	0.266		0.382		0.352		
793	0.265		0.383		0.352		
794	0.266		0.383		0.351		
795	0.265		0.384		0.351		
796	0.266		0.384		0.35		
797	0.267		0.384		0.349		
798	0.268		0.384		0.348		
799	0.268		0.384		0.348		
800	0.267		0.385		0.348		
801	0.267		0.385		0.348		
802	0.267		0.385		0.348		
803	0.266		0.386		0.348		
804	0.266		0.386		0.348		
805	0.266		0.386		0.348		
806	0.266		0.386		0.348		
807	0.266		0.385		0.349		
808	0.265		0.386		0.349		
809	0.265		0.386		0.349		
810	0.265		0.386		0.349		
811	0.266		0.386		0.348		
812	0.266		0.385		0.349		
813	0.266		0.384		0.35		
814	0.265		0.385		0.35		
815	0.266		0.385		0.349		
816	0.266		0.385		0.349		
817	0.266		0.384		0.35		
818	0.265		0.385		0.35		
819	0.265		0.384		0.351		
820	0.265		0.384		0.351		
821	0.265		0.383		0.352		
822	0.265		0.383		0.352		
823	0.265		0.382		0.353		
824	0.265		0.382		0.353		
825	0.266		0.382		0.352		
826	0.265		0.383		0.352		
827	0.265		0.383		0.352		
828	0.266		0.383		0.351		
829	0.266		0.383		0.351		
830	0.267		0.383		0.35		
831	0.267		0.383		0.35		
832	0.267		0.383		0.35		
833	0.267		0.383		0.35		
834	0.268		0.383		0.349		
835	0.269		0.383		0.348		
836	0.27		0.383		0.347		
837	0.27		0.382		0.348		
838	0.269		0.383		0.348		
839	0.27		0.383		0.347		
840	0.27		0.382		0.348		
841	0.27		0.382		0.348		
842	0.27		0.382		0.348		
843	0.269		0.383		0.348		
844	0.269		0.383		0.348		
845	0.269		0.382		0.349		
846	0.268		0.383		0.349		
847	0.269		0.383		0.348		
848	0.269		0.383		0.348		
849	0.269		0.382		0.349		
850	0.269		0.382		0.349		
851	0.269		0.382		0.349		
852	0.269		0.382		0.349		
853	0.27		0.382		0.348		
854	0.271		0.382		0.347		
855	0.27		0.383		0.347		
856	0.27		0.383		0.347		
857	0.27		0.383		0.347		
858	0.269		0.384		0.347		
859	0.27		0.384		0.346		
860	0.27		0.383		0.347		
861	0.27		0.383		0.347		
862	0.27		0.383		0.347		
863	0.271		0.383		0.346		
864	0.27		0.384		0.346		
865	0.269		0.385		0.346		
866	0.269		0.385		0.346		
867	0.269		0.385		0.346		
868	0.268		0.386		0.346		
869	0.268		0.386		0.346		
870	0.267		0.387		0.346		
871	0.267		0.387		0.346		
872	0.267		0.386		0.347		
873	0.268		0.386		0.346		
874	0.267		0.387		0.346		
875	0.266		0.388		0.346		
876	0.266		0.387		0.347		
877	0.266		0.386		0.348		
878	0.266		0.386		0.348		
879	0.267		0.386		0.347		
880	0.266		0.387		0.347		
881	0.267		0.387		0.346		
882	0.266		0.388		0.346		
883	0.265		0.389		0.346		
884	0.265		0.388		0.347		
885	0.265		0.387		0.348		
886	0.265		0.387		0.348		
887	0.265		0.386		0.349		
888	0.265		0.386		0.349		
889	0.265		0.385		0.35		
890	0.265		0.384		0.351		
891	0.266		0.384		0.35		
892	0.267		0.384		0.349		
893	0.267		0.383		0.35		
894	0.267		0.382		0.351		
895	0.268		0.382		0.35		
896	0.268		0.381		0.351		
897	0.268		0.381		0.351		
898	0.268		0.38		0.352		
899	0.268		0.38		0.352		
900	0.269		0.38		0.351		
901	0.269		0.379		0.352		
902	0.268		0.38		0.352		
903	0.267		0.381		0.352		
904	0.266		0.382		0.352		
905	0.266		0.381		0.353		
906	0.266		0.38		0.354		
907	0.266		0.38		0.354		
908	0.267		0.38		0.353		
909	0.267		0.38		0.353		
910	0.267		0.38		0.353		
911	0.267		0.379		0.354		
912	0.266		0.38		0.354		
913	0.266		0.38		0.354		
914	0.266		0.38		0.354		
915	0.266		0.38		0.354		
916	0.266		0.38		0.354		
917	0.267		0.38		0.353		
918	0.267		0.379		0.354		
919	0.267		0.378		0.355		
920	0.267		0.377		0.356		
921	0.268		0.377		0.355		
922	0.268		0.377		0.355		
923	0.268		0.376		0.356		
924	0.267		0.377		0.356		
925	0.267		0.376		0.357		
926	0.268		0.376		0.356		
927	0.268		0.376		0.356		
928	0.267		0.377		0.356		
929	0.267		0.377		0.356		
930	0.266		0.378		0.356		
931	0.267		0.378		0.355		
932	0.266		0.379		0.355		
